CSP,Environment,NarrowEnvironment,AlertType,Priority,Key,AppCode,ConfigRule,Summary,Account,tCreated,tResolved,TimeToResolve
AWS,Unknown,Unknown,GuardDuty,Medium,CSD-10503,FMKM,AWS-438,Employee memory charge hospital by.,838621467965,2025-05-30T15:40:33.914346+00:00,2025-06-18T21:40:33.914346+00:00,"19 days, 6:00:00"
AWS,PROD,Prod,Alert,unknown,CSD-10506,KLEH,AWS-181,Product second able interview board.,427030319406,2024-11-04T13:24:21.102923+00:00,2024-11-22T07:24:21.102923+00:00,"17 days, 18:00:00"
AWS,Uat,Uat,GuardDuty,High,CSD-10509,MGZI,AWS-365,Population seem class in local.,123632124732,2025-02-22T22:23:10.536587+00:00,2025-03-13T02:23:10.536587+00:00,"18 days, 4:00:00"
AWS,Dev,Dev,GuardDuty,Low,CSD-10510,CAHY,AWS-438,Item wall fact into technology back.,584076875742,2025-01-12T01:55:22.739718+00:00,2025-01-29T06:55:22.739718+00:00,"17 days, 5:00:00"
AWS,Unknown,Unknown,Alert,High,CSD-10511,FMKM,AWS-438,Participant happen give begin herself deep.,656155420224,2024-09-09T04:40:15.798429+00:00,2024-09-10T10:40:15.798429+00:00,"1 day, 6:00:00"
AWS,Non Prod,Unknown,GuardDuty,unknown,CSD-10512,DEMS,AWS-860,Simply order stuff stage would small moment provide.,596216598819,2025-02-01T03:31:14.106252+00:00,2025-02-20T12:31:14.106252+00:00,"19 days, 9:00:00"
AWS,Dev,Dev,System,Medium,CSD-10515,CVPR,AWS-173,Enough poor once far camera plant staff floor finish surface.,364627684423,2024-09-06T11:15:44.401665+00:00,2024-09-17T06:15:44.401665+00:00,"10 days, 19:00:00"
AWS,Unknown,Unknown,Alert,Low,CSD-10518,MGZI,AWS-365,Contain significant year central risk glass put yeah your.,656155420224,2025-04-29T06:12:19.075309+00:00,2025-05-21T11:12:19.075309+00:00,"22 days, 5:00:00"
AWS,Non Prod,Dev,System,High,CSD-10520,HGDO,AWS-418,Indeed seat five major American against.,706081894896,2025-06-20T22:19:44.878383+00:00,2025-07-01T21:19:44.878383+00:00,"10 days, 23:00:00"
AWS,PROD,Prod,System,unknown,CSD-10521,HALU,AWS-647,Build lot baby join western.,838621467965,2025-04-20T19:45:45.379842+00:00,2025-05-15T19:45:45.379842+00:00,"25 days, 0:00:00"
AWS,PROD,Prod,GuardDuty,Medium,CSD-10524,LEPC,AWS-393,Will first support prepare improve around moment piece.,511043321633,2024-10-06T14:47:27.740982+00:00,2024-10-17T19:47:27.740982+00:00,"11 days, 5:00:00"
AWS,PROD,Prod,Alert,unknown,CSD-10525,AWAR,AWS-418,Employee child general both east according feel clearly explain sell.,639888502326,2024-11-22T03:47:46.858521+00:00,2024-11-28T03:47:46.858521+00:00,"6 days, 0:00:00"
AWS,Non Prod,Dev,System,Medium,CSD-10529,ZVWW,AWS-828,Understand amount unit degree professor really need statement.,740393183466,2024-09-02T12:39:05.332299+00:00,2024-09-06T19:39:05.332299+00:00,"4 days, 7:00:00"
AWS,Dev,Dev,System,Low,CSD-10531,CVPR,AWS-471,Live form tonight hit do wait.,196700147149,2025-06-08T00:02:48.403505+00:00,2025-06-15T22:02:48.403505+00:00,"7 days, 22:00:00"
AWS,PROD,Prod,GuardDuty,unknown,CSD-10534,AWAR,AWS-575,Democrat list agency heart whether.,923600132327,2024-08-05T20:25:00.292467+00:00,2024-08-13T09:25:00.292467+00:00,"7 days, 13:00:00"
AWS,Dev,Dev,GuardDuty,Medium,CSD-10535,LEPC,AWS-845,Indeed article word beyond thank investment enter top history.,524865655974,2025-01-18T12:23:11.972136+00:00,2025-01-27T21:23:11.972136+00:00,"9 days, 9:00:00"
AWS,Dev,Dev,GuardDuty,High,CSD-10539,ZVWW,AWS-448,Finally begin conference this course develop.,427030319406,2024-12-06T04:42:01.813608+00:00,2024-12-30T04:42:01.813608+00:00,"24 days, 0:00:00"
AWS,Dev,Dev,Alert,Low,CSD-10542,QHRL,AWS-448,Goal hear off value dark travel sort talk question.,511043321633,2024-09-12T04:21:06.325443+00:00,2024-10-11T14:21:06.325443+00:00,"29 days, 10:00:00"
AWS,PROD,Prod,GuardDuty,Low,CSD-10543,IYMT,AWS-575,War tree lot vote investment cause practice total.,740393183466,2025-03-07T13:25:00.556269+00:00,2025-03-18T02:25:00.556269+00:00,"10 days, 13:00:00"
AWS,Dev,Dev,Alert,unknown,CSD-10550,GICK,AWS-845,Them effect resource standard.,150613134164,2024-10-21T03:12:45.170520+00:00,2024-11-11T22:12:45.170520+00:00,"21 days, 19:00:00"
AWS,Unknown,Unknown,Alert,unknown,CSD-10554,ATOV,AWS-561,Pick professor seat generation language experience clearly behavior or Congress.,705715670839,2024-08-13T22:54:33.880528+00:00,2024-08-28T18:54:33.880528+00:00,"14 days, 20:00:00"
AWS,Non Prod,Dev,Alert,Medium,CSD-10557,KLEH,AWS-729,Assume scene may security strategy parent president.,838621467965,2025-03-21T23:48:03.766847+00:00,2025-04-20T16:48:03.766847+00:00,"29 days, 17:00:00"
AWS,Unknown,Unknown,GuardDuty,unknown,CSD-10558,ATOV,AWS-132,Work media which factor any day wait note.,150613134164,2024-11-30T00:58:34.399799+00:00,2024-12-28T07:58:34.399799+00:00,"28 days, 7:00:00"
AWS,Unknown,Unknown,GuardDuty,unknown,CSD-10559,CVPR,AWS-588,Attorney hour fish current center black author.,639888502326,2025-04-27T16:04:44.188875+00:00,2025-05-17T18:04:44.188875+00:00,"20 days, 2:00:00"
AWS,Unknown,Unknown,GuardDuty,Low,CSD-10560,CVPR,AWS-181,Certain particularly resource social fall daughter bed realize military.,706081894896,2025-06-01T02:47:11.059194+00:00,2025-06-16T15:47:11.059194+00:00,"15 days, 13:00:00"
AWS,Uat,Uat,GuardDuty,Medium,CSD-10563,YZSN,AWS-559,Opportunity machine force hundred family majority name international authority.,639888502326,2024-08-08T12:20:45.267394+00:00,2024-09-07T06:20:45.267394+00:00,"29 days, 18:00:00"
AWS,Non Prod,Dev,System,High,CSD-10565,PZCF,AWS-181,Show quickly yet cell western brother dog organization few.,511043321633,2024-11-14T17:24:22.044743+00:00,2024-12-08T04:24:22.044743+00:00,"23 days, 11:00:00"
AWS,Unknown,Unknown,Alert,unknown,CSD-10566,IYMT,AWS-143,Break human describe seem color example carry now.,524865655974,2025-02-04T20:30:23.054679+00:00,2025-02-07T15:30:23.054679+00:00,"2 days, 19:00:00"
AWS,Uat,Uat,System,High,CSD-10568,HTDG,AWS-438,Event speak school though out central white.,123632124732,2024-11-10T01:16:45.564015+00:00,2024-12-06T02:16:45.564015+00:00,"26 days, 1:00:00"
AWS,PROD,Prod,Alert,Low,CSD-10571,CVPR,AWS-729,Pick capital top news yes mission according.,519458122123,2024-10-02T17:16:28.484655+00:00,2024-10-04T17:16:28.484655+00:00,"2 days, 0:00:00"
AWS,Unknown,Unknown,GuardDuty,High,CSD-10574,HALU,AWS-763,Management quality nothing daughter health south no camera seek its.,524865655974,2024-09-26T18:23:55.376863+00:00,2024-10-20T12:23:55.376863+00:00,"23 days, 18:00:00"
AWS,Unknown,Unknown,System,unknown,CSD-10576,BAZB,AWS-737,Stop develop wish particular beautiful piece.,511043321633,2024-10-13T18:58:44.155143+00:00,2024-10-27T18:58:44.155143+00:00,"14 days, 0:00:00"
AWS,Uat,Uat,Alert,High,CSD-10577,ZVWW,AWS-729,Could hospital generation very forward trip skill.,738079857055,2025-02-04T17:49:20.513101+00:00,2025-02-14T01:49:20.513101+00:00,"9 days, 8:00:00"
AWS,Uat,Uat,Alert,High,CSD-10578,VMIW,AWS-418,Prepare week open far Democrat treatment traditional simple consumer possible.,427030319406,2025-05-02T18:33:59.761330+00:00,2025-05-03T09:33:59.761330+00:00,15:00:00
AWS,Unknown,Unknown,Alert,unknown,CSD-10584,DEMS,AWS-471,Travel difference continue decide whose spring control defense range.,150613134164,2024-12-31T06:26:17.644279+00:00,2025-01-15T18:26:17.644279+00:00,"15 days, 12:00:00"
AWS,Non Prod,Uat,GuardDuty,unknown,CSD-10585,IYMT,AWS-809,Gun life night beyond ability movie into full glass.,923600132327,2024-10-08T03:45:30.248043+00:00,2024-10-16T22:45:30.248043+00:00,"8 days, 19:00:00"
AWS,Non Prod,Unknown,GuardDuty,Low,CSD-10587,PZCF,AWS-471,Type individual far drop ready mouth six everyone health although agree.,519190630105,2024-08-20T23:06:09.528485+00:00,2024-09-19T15:06:09.528485+00:00,"29 days, 16:00:00"
AWS,Unknown,Unknown,Alert,Low,CSD-10588,VMIW,AWS-588,Action economic woman team allow capital finish high rate and.,123632124732,2025-06-11T22:06:58.918808+00:00,2025-07-07T09:06:58.918808+00:00,"25 days, 11:00:00"
AWS,Non Prod,Dev,GuardDuty,unknown,CSD-10589,VMIW,AWS-450,Answer police indicate environmental condition total money wall.,838621467965,2025-01-21T13:23:56.789997+00:00,2025-01-30T02:23:56.789997+00:00,"8 days, 13:00:00"
AWS,Uat,Uat,Alert,High,CSD-10590,DEMS,AWS-950,Employee allow officer run action court particularly.,738079857055,2024-07-20T08:54:19.751524+00:00,2024-07-23T06:54:19.751524+00:00,"2 days, 22:00:00"
AWS,Dev,Dev,Alert,Medium,CSD-10592,HTDG,AWS-173,Past animal student despite together school official natural sometimes.,196700147149,2024-10-16T13:15:29.921897+00:00,2024-11-01T11:15:29.921897+00:00,"15 days, 22:00:00"
AWS,Unknown,Unknown,System,Medium,CSD-10593,QHRL,AWS-828,The new his recognize just ready same.,656155420224,2024-09-24T15:12:49.610340+00:00,2024-10-13T15:12:49.610340+00:00,"19 days, 0:00:00"
AWS,Uat,Uat,GuardDuty,Medium,CSD-10596,GICK,AWS-809,Consumer can pass have defense simple.,364627684423,2024-08-08T19:12:19.198405+00:00,2024-08-09T23:12:19.198405+00:00,"1 day, 4:00:00"
AWS,PROD,Prod,GuardDuty,Medium,CSD-10599,XPQW,AWS-809,This state last morning production teacher but particularly country billion.,639888502326,2024-08-14T05:28:52.127820+00:00,2024-08-15T15:28:52.127820+00:00,"1 day, 10:00:00"
AWS,PROD,Prod,GuardDuty,unknown,CSD-10600,CVPR,AWS-828,Himself policy five role after matter under.,196700147149,2025-05-16T00:31:25.654239+00:00,2025-06-10T15:31:25.654239+00:00,"25 days, 15:00:00"
AWS,Non Prod,Dev,GuardDuty,High,CSD-10601,BAZB,AWS-845,Be study station around different first.,519190630105,2025-03-03T05:34:07.825456+00:00,2025-03-22T14:34:07.825456+00:00,"19 days, 9:00:00"
AWS,Unknown,Unknown,GuardDuty,unknown,CSD-10602,MGZI,AWS-143,Artist seven moment nation beyond cover home.,923600132327,2025-02-04T15:19:57.645408+00:00,2025-02-28T08:19:57.645408+00:00,"23 days, 17:00:00"
AWS,Dev,Dev,GuardDuty,High,CSD-10603,GICK,AWS-809,Like catch lawyer never reduce ground style country beat.,706081894896,2025-04-15T09:40:14.846928+00:00,2025-05-11T03:40:14.846928+00:00,"25 days, 18:00:00"
AWS,Non Prod,Uat,Alert,unknown,CSD-10605,UCDR,AWS-720,Project able big defense defense whole task simple.,364627684423,2025-07-10T19:12:06.700135+00:00,2025-07-16T08:12:06.700135+00:00,"5 days, 13:00:00"
AWS,Non Prod,Dev,GuardDuty,Medium,CSD-10609,AWAR,AWS-921,Size close collection or court environment pretty.,519458122123,2024-12-12T18:24:41.119049+00:00,2025-01-11T17:24:41.119049+00:00,"29 days, 23:00:00"
AWS,PROD,Prod,Alert,unknown,CSD-10611,CAHY,AWS-400,Pressure process interesting present ground you serve section base within.,923600132327,2024-07-17T22:20:24.099906+00:00,2024-08-16T02:20:24.099906+00:00,"29 days, 4:00:00"
AWS,Unknown,Unknown,GuardDuty,High,CSD-10612,KLEH,AWS-365,Their individual these PM tree night.,740393183466,2024-09-28T17:37:01.601673+00:00,2024-10-03T02:37:01.601673+00:00,"4 days, 9:00:00"
AWS,Unknown,Unknown,Alert,High,CSD-10615,FJEB,AWS-471,Popular describe protect turn movement bad hold.,596216598819,2024-10-26T06:44:21.216471+00:00,2024-10-28T03:44:21.216471+00:00,"1 day, 21:00:00"
AWS,Non Prod,Unknown,System,High,CSD-10617,HZCH,AWS-173,Sure some artist impact account shoulder rather hold goal.,584076875742,2025-05-08T04:16:16.820838+00:00,2025-06-02T19:16:16.820838+00:00,"25 days, 15:00:00"
AWS,Uat,Uat,System,Medium,CSD-10620,BAZB,AWS-173,Rather drive every skin.,519458122123,2025-04-29T15:48:01.741834+00:00,2025-05-03T01:48:01.741834+00:00,"3 days, 10:00:00"
AWS,PROD,Prod,System,Medium,CSD-10621,XEBY,AWS-950,Fill six front art direction poor possible moment teach send.,740393183466,2025-06-04T06:47:53.115373+00:00,2025-06-09T13:47:53.115373+00:00,"5 days, 7:00:00"
AWS,PROD,Prod,Alert,Medium,CSD-10623,ZVWW,AWS-365,Type act nor energy spring five goal.,150613134164,2024-08-17T20:05:28.947211+00:00,2024-09-14T20:05:28.947211+00:00,"28 days, 0:00:00"
AWS,Unknown,Unknown,Alert,Medium,CSD-10624,AWAR,AWS-365,Together claim environment like give history beat reason.,519190630105,2024-07-29T15:00:24.461347+00:00,2024-08-19T00:00:24.461347+00:00,"20 days, 9:00:00"
AWS,Non Prod,Unknown,GuardDuty,unknown,CSD-10626,MKMK,AWS-729,Draw really your after various seem.,596216598819,2024-11-29T15:30:03.004409+00:00,2024-12-17T15:30:03.004409+00:00,"18 days, 0:00:00"
AWS,Uat,Uat,GuardDuty,Medium,CSD-10627,UCDR,AWS-532,Prove there sort accept car activity night where sign scientist.,838621467965,2025-05-26T21:39:53.408191+00:00,2025-05-27T06:39:53.408191+00:00,9:00:00
AWS,Unknown,Unknown,GuardDuty,unknown,CSD-10629,DUVM,AWS-418,When section run political think.,923600132327,2025-04-20T10:20:36.852298+00:00,2025-04-27T00:20:36.852298+00:00,"6 days, 14:00:00"
AWS,Uat,Uat,Alert,unknown,CSD-10630,MKMK,AWS-173,Door case despite walk financial word.,441547927101,2024-12-27T03:02:40.540015+00:00,2025-01-11T05:02:40.540015+00:00,"15 days, 2:00:00"
AWS,Dev,Dev,GuardDuty,Medium,CSD-10631,IYMT,AWS-763,Professor together huge free because seem develop million mission.,519190630105,2025-01-04T20:25:26.909826+00:00,2025-01-17T04:25:26.909826+00:00,"12 days, 8:00:00"
AWS,PROD,Prod,GuardDuty,Medium,CSD-10634,HGDO,AWS-575,Me the system page.,524865655974,2024-11-29T20:49:22.734772+00:00,2024-12-14T15:49:22.734772+00:00,"14 days, 19:00:00"
AWS,Uat,Uat,Alert,Low,CSD-10635,BAZB,AWS-575,Foreign school former or shake similar together spend.,519458122123,2025-05-13T15:35:47.913798+00:00,2025-05-17T03:35:47.913798+00:00,"3 days, 12:00:00"
AWS,Uat,Uat,Alert,Medium,CSD-10636,PZCF,AWS-471,Improve radio answer city pull have yard kind west discuss.,738079857055,2025-04-23T17:07:46.851878+00:00,2025-05-20T08:07:46.851878+00:00,"26 days, 15:00:00"
AWS,Non Prod,Dev,GuardDuty,Low,CSD-10638,FJEB,AWS-845,Knowledge save floor everyone.,524865655974,2025-01-16T16:29:59.397022+00:00,2025-01-21T17:29:59.397022+00:00,"5 days, 1:00:00"
AWS,Unknown,Unknown,GuardDuty,High,CSD-10640,VMIW,AWS-763,Standard major war science style consider along sister.,706081894896,2024-08-25T01:15:16.405502+00:00,2024-09-05T14:15:16.405502+00:00,"11 days, 13:00:00"
AWS,Uat,Uat,GuardDuty,unknown,CSD-10641,VMIW,AWS-921,Such century water opportunity skill approach bring suffer how.,596216598819,2024-10-24T11:19:15.394511+00:00,2024-11-01T01:19:15.394511+00:00,"7 days, 14:00:00"
AWS,PROD,Prod,GuardDuty,Medium,CSD-10642,KLEH,AWS-860,Officer thousand establish take unit any.,427030319406,2025-03-17T06:57:59.772743+00:00,2025-04-11T00:57:59.772743+00:00,"24 days, 18:00:00"
AWS,Unknown,Unknown,GuardDuty,Low,CSD-10643,ZVWW,AWS-400,Memory word project south clear keep question deal start indeed.,584076875742,2024-10-23T17:16:00.029606+00:00,2024-10-27T03:16:00.029606+00:00,"3 days, 10:00:00"
AWS,PROD,Prod,System,Low,CSD-10646,HTDG,AWS-809,White Mr eight upon stock read exactly purpose.,364627684423,2024-12-29T08:31:18.269917+00:00,2025-01-14T11:31:18.269917+00:00,"16 days, 3:00:00"
AWS,Uat,Uat,System,Low,CSD-10648,IHOF,AWS-720,Realize sit newspaper condition note white section official case now.,427030319406,2025-05-10T10:31:25.679025+00:00,2025-05-14T02:31:25.679025+00:00,"3 days, 16:00:00"
AWS,Unknown,Unknown,Alert,unknown,CSD-10649,CAHY,AWS-809,Specific hundred suggest section special election central.,511043321633,2024-11-04T17:36:38.937734+00:00,2024-11-17T04:36:38.937734+00:00,"12 days, 11:00:00"
AWS,Uat,Uat,GuardDuty,Medium,CSD-10650,YZSN,AWS-860,Buy medical have somebody newspaper.,150613134164,2025-02-26T11:28:04.467571+00:00,2025-03-04T19:28:04.467571+00:00,"6 days, 8:00:00"
AWS,Unknown,Unknown,GuardDuty,Medium,CSD-10651,VMIW,AWS-720,My respond way product method.,656155420224,2024-12-24T09:58:53.474196+00:00,2025-01-10T03:58:53.474196+00:00,"16 days, 18:00:00"
AWS,Non Prod,Unknown,System,unknown,CSD-10652,CVPR,AWS-860,Carry land wear available detail service memory partner.,596216598819,2024-08-29T22:06:56.397285+00:00,2024-09-27T18:06:56.397285+00:00,"28 days, 20:00:00"
AWS,Non Prod,Unknown,GuardDuty,High,CSD-10655,HTDG,AWS-828,Option Mr gun simply north return arm each however goal.,923600132327,2024-08-25T01:20:58.084422+00:00,2024-08-31T18:20:58.084422+00:00,"6 days, 17:00:00"
AWS,Unknown,Unknown,System,Medium,CSD-10656,XEBY,AWS-400,Store product debate production president lose here month school win.,596216598819,2025-03-03T17:57:39.873309+00:00,2025-03-19T15:57:39.873309+00:00,"15 days, 22:00:00"
AWS,PROD,Prod,GuardDuty,Low,CSD-10658,UCDR,AWS-448,Decade sign natural realize nearly wide leg environmental.,596216598819,2024-11-02T06:26:30.243828+00:00,2024-11-04T13:26:30.243828+00:00,"2 days, 7:00:00"
AWS,Non Prod,Unknown,Alert,Medium,CSD-10661,IYMT,AWS-365,Someone window reflect trouble upon instead.,441547927101,2025-04-17T23:13:31.294681+00:00,2025-05-03T06:13:31.294681+00:00,"15 days, 7:00:00"
AWS,PROD,Prod,System,Medium,CSD-10663,DEMS,AWS-860,Move behavior factor successful imagine own issue ahead campaign.,123632124732,2024-11-28T07:34:59.761247+00:00,2024-11-30T00:34:59.761247+00:00,"1 day, 17:00:00"
AWS,PROD,Prod,GuardDuty,Low,CSD-10664,GICK,AWS-763,Social economic green dog alone prove which win.,706081894896,2025-03-15T01:59:24.972133+00:00,2025-04-02T02:59:24.972133+00:00,"18 days, 1:00:00"
AWS,PROD,Prod,System,Medium,CSD-10666,CVPR,AWS-365,Affect pretty fear large finally admit.,596216598819,2024-12-23T11:30:07.970495+00:00,2024-12-26T21:30:07.970495+00:00,"3 days, 10:00:00"
AWS,Non Prod,Dev,GuardDuty,High,CSD-10667,HGDO,AWS-561,Suffer great cut treat leg forget during generation peace.,150613134164,2024-12-22T07:40:48.568147+00:00,2025-01-04T14:40:48.568147+00:00,"13 days, 7:00:00"
AWS,Non Prod,Uat,Alert,High,CSD-10668,HALU,AWS-845,Media sense never soon politics realize smile.,738079857055,2024-09-08T05:42:07.005278+00:00,2024-09-24T06:42:07.005278+00:00,"16 days, 1:00:00"
AWS,PROD,Prod,GuardDuty,Low,CSD-10670,DUVM,AWS-173,Letter and right well realize economy these.,584076875742,2024-12-27T10:01:45.718401+00:00,2025-01-20T08:01:45.718401+00:00,"23 days, 22:00:00"
AWS,PROD,Prod,System,unknown,CSD-10671,DUVM,AWS-132,Sing present put much consumer apply manage up direction.,706081894896,2024-10-02T15:07:25.102007+00:00,2024-10-28T19:07:25.102007+00:00,"26 days, 4:00:00"
AWS,Dev,Dev,System,Low,CSD-10673,DEMS,AWS-809,Arm address address reach writer affect high pretty or never nothing.,441547927101,2024-12-10T11:47:59.706445+00:00,2025-01-05T09:47:59.706445+00:00,"25 days, 22:00:00"
AWS,Non Prod,Dev,System,unknown,CSD-10674,NDRX,AWS-471,Teach always wide the range beautiful mind guy young.,150613134164,2025-01-09T03:13:41.470587+00:00,2025-01-25T18:13:41.470587+00:00,"16 days, 15:00:00"
AWS,Dev,Dev,GuardDuty,High,CSD-10675,HGDO,AWS-438,Goal number information bit field fine contain church line.,838621467965,2024-10-12T20:04:38.975002+00:00,2024-10-21T09:04:38.975002+00:00,"8 days, 13:00:00"
AWS,Unknown,Unknown,Alert,Low,CSD-10676,DUVM,AWS-575,Blood front what effort body occur vote development line.,705715670839,2025-07-13T23:26:31.129710+00:00,2025-07-20T09:26:31.129710+00:00,"6 days, 10:00:00"
AWS,Dev,Dev,System,Low,CSD-10678,PZCF,AWS-400,Very new a century range seem house religious fire.,738079857055,2025-07-06T15:23:23.881411+00:00,2025-07-22T19:23:23.881411+00:00,"16 days, 4:00:00"
AWS,Unknown,Unknown,Alert,unknown,CSD-10679,ZVWW,AWS-729,Especially single week rock individual why them on.,511043321633,2025-01-27T23:43:26.494253+00:00,2025-02-01T02:43:26.494253+00:00,"4 days, 3:00:00"
AWS,Dev,Dev,Alert,unknown,CSD-10680,XPQW,AWS-845,Model education may machine attention.,596216598819,2025-03-23T08:12:08.789768+00:00,2025-04-09T07:12:08.789768+00:00,"16 days, 23:00:00"
AWS,Unknown,Unknown,System,unknown,CSD-10681,HZCH,AWS-561,Book subject everyone up score size community tough within power.,656155420224,2025-05-09T11:21:06.174009+00:00,2025-05-22T11:21:06.174009+00:00,"13 days, 0:00:00"
AWS,PROD,Prod,Alert,unknown,CSD-10682,BAZB,AWS-532,Although institution church remember long understand management market senior.,123632124732,2025-03-12T00:17:29.643383+00:00,2025-04-09T16:17:29.643383+00:00,"28 days, 16:00:00"
AWS,Dev,Dev,Alert,High,CSD-10684,HTDG,AWS-763,Generation local available require food.,656155420224,2024-11-25T09:19:15.756514+00:00,2024-12-23T05:19:15.756514+00:00,"27 days, 20:00:00"
AWS,Uat,Uat,Alert,unknown,CSD-10686,AWAR,AWS-763,Director talk little message argue choose.,584076875742,2024-09-03T01:18:44.517132+00:00,2024-09-14T20:18:44.517132+00:00,"11 days, 19:00:00"
AWS,Unknown,Unknown,System,unknown,CSD-10688,KLEH,AWS-828,Even same whole thing somebody hospital week hit true much.,740393183466,2024-12-18T00:22:45.279943+00:00,2025-01-12T01:22:45.279943+00:00,"25 days, 1:00:00"
AWS,PROD,Prod,GuardDuty,unknown,CSD-10690,HGDO,AWS-173,Hotel partner buy pick go.,519190630105,2025-04-25T21:47:31.918220+00:00,2025-05-05T10:47:31.918220+00:00,"9 days, 13:00:00"
AWS,PROD,Prod,Alert,unknown,CSD-10692,XPQW,AWS-438,Success article daughter quite thing than point throw.,706081894896,2025-05-07T03:34:47.709885+00:00,2025-05-17T06:34:47.709885+00:00,"10 days, 3:00:00"
AWS,Unknown,Unknown,System,Low,CSD-10693,VMIW,AWS-588,Night next other option wind accept.,596216598819,2024-11-17T09:29:24.150436+00:00,2024-12-10T21:29:24.150436+00:00,"23 days, 12:00:00"
AWS,Uat,Uat,Alert,Low,CSD-10696,BAZB,AWS-369,Whom weight order continue cut town home alone small.,838621467965,2025-04-18T02:14:19.974642+00:00,2025-04-30T14:14:19.974642+00:00,"12 days, 12:00:00"
AWS,Uat,Uat,GuardDuty,Medium,CSD-10698,IYMT,AWS-647,Candidate allow small dinner save long reflect.,196700147149,2025-01-04T13:04:33.511569+00:00,2025-01-29T10:04:33.511569+00:00,"24 days, 21:00:00"
AWS,Dev,Dev,System,Low,CSD-10699,ZVWW,AWS-448,Example manager second boy me.,519458122123,2024-10-29T17:07:42.746883+00:00,2024-11-03T04:07:42.746883+00:00,"4 days, 11:00:00"
AWS,Dev,Dev,Alert,High,CSD-10701,FJEB,AWS-845,Position like through behind.,519190630105,2025-01-21T12:14:28.478809+00:00,2025-02-16T23:14:28.478809+00:00,"26 days, 11:00:00"
AWS,Non Prod,Unknown,GuardDuty,High,CSD-10703,HTDG,AWS-438,Project have simply reason know responsibility market might smile.,364627684423,2025-02-09T06:17:52.641714+00:00,2025-03-10T07:17:52.641714+00:00,"29 days, 1:00:00"
AWS,Unknown,Unknown,GuardDuty,High,CSD-10707,CAHY,AWS-181,Produce put friend direction security property participant.,519458122123,2025-03-08T06:12:44.598005+00:00,2025-03-20T12:12:44.598005+00:00,"12 days, 6:00:00"
AWS,Non Prod,Unknown,Alert,High,CSD-10708,MGZI,AWS-450,Now go four oil sure pretty church.,196700147149,2025-05-30T00:12:09.497488+00:00,2025-06-05T23:12:09.497488+00:00,"6 days, 23:00:00"
AWS,Unknown,Unknown,System,Medium,CSD-10711,KLEH,AWS-860,Wear itself to themselves bar own relationship result.,838621467965,2024-11-07T06:23:56.344588+00:00,2024-11-08T17:23:56.344588+00:00,"1 day, 11:00:00"
AWS,PROD,Prod,Alert,High,CSD-10715,LEPC,AWS-860,Ok those page director measure always.,427030319406,2025-07-06T06:47:02.069334+00:00,2025-07-22T00:47:02.069334+00:00,"15 days, 18:00:00"
AWS,Uat,Uat,System,High,CSD-10717,LEPC,AWS-729,Party recently establish at draw.,123632124732,2025-03-30T20:02:16.319200+00:00,2025-04-16T00:02:16.319200+00:00,"16 days, 4:00:00"
AWS,Dev,Dev,Alert,Low,CSD-10718,GICK,AWS-532,Answer former strategy where under use difficult peace just.,923600132327,2025-06-20T08:11:17.761367+00:00,2025-06-23T23:11:17.761367+00:00,"3 days, 15:00:00"
AWS,PROD,Prod,GuardDuty,High,CSD-10719,ATOV,AWS-181,Population necessary why knowledge everyone gas.,838621467965,2025-01-03T02:43:42.772371+00:00,2025-01-17T04:43:42.772371+00:00,"14 days, 2:00:00"
AWS,Unknown,Unknown,GuardDuty,unknown,CSD-10721,ZVWW,AWS-559,Point often she player many respond name center conference win.,639888502326,2024-09-11T10:04:49.098669+00:00,2024-10-06T01:04:49.098669+00:00,"24 days, 15:00:00"
AWS,Dev,Dev,System,High,CSD-10722,VMIW,AWS-921,Defense physical industry small store size point as.,923600132327,2025-04-20T14:44:13.135740+00:00,2025-05-16T05:44:13.135740+00:00,"25 days, 15:00:00"
AWS,Unknown,Unknown,Alert,High,CSD-10723,MGZI,AWS-860,Own really pay account social real.,427030319406,2024-07-28T22:43:44.714140+00:00,2024-08-26T11:43:44.714140+00:00,"28 days, 13:00:00"
AWS,Non Prod,Unknown,System,unknown,CSD-10728,HALU,AWS-720,Effect run enough admit worker class.,639888502326,2024-10-16T21:11:15.425615+00:00,2024-10-30T18:11:15.425615+00:00,"13 days, 21:00:00"
AWS,Non Prod,Unknown,System,unknown,CSD-10729,IHOF,AWS-809,Pay serve officer treat structure.,511043321633,2025-01-24T08:22:59.113877+00:00,2025-02-18T05:22:59.113877+00:00,"24 days, 21:00:00"
AWS,Uat,Uat,System,Low,CSD-10730,AWAR,AWS-575,Nor decision student entire in relate mother memory painting.,656155420224,2025-06-30T08:51:57.063626+00:00,2025-07-21T14:51:57.063626+00:00,"21 days, 6:00:00"
AWS,Non Prod,Uat,GuardDuty,Medium,CSD-10731,CVPR,AWS-575,Fill bed make mission realize prepare across.,706081894896,2024-10-13T12:26:57.176153+00:00,2024-11-07T10:26:57.176153+00:00,"24 days, 22:00:00"
AWS,Non Prod,Unknown,Alert,Medium,CSD-10732,BAZB,AWS-450,One like tax set seven before difference line enter.,584076875742,2025-04-10T10:00:46.439791+00:00,2025-04-10T12:00:46.439791+00:00,2:00:00
